,label,text
3694,0,hello per request ltgt rs transfered
3695,0,tirupur call da
3696,1,winner specially selected receive cash award speak live operator claim call ampm cost p
3697,0,sbut luck catches put
3698,0,noe specify da domain nusstu still sch
3699,0,ohi asked fun hahatake care
3700,0,shall get pouch
3701,0,hey loverboy love tell look picture ache feel legs fuck want need crave
3702,0,boy sweet words left morning sighs goes day love start studying
3703,0,kent vale lor wait ar
3704,0,ok good making money
3705,0,reading gud habit nan bari hudgi yorge pataistha ertini kano
3706,0,aight still want get money
3709,0,town v important
3710,0,sorry pa dont knw ru pa
3711,0,wat u
3712,0,meeting rite ill go home lor dun feel like comin ok
3713,0,oh get paid outstanding one commercial hasbroin august made us jump many hoops get paid still
3714,0,lateso call tomorrow morningtake care sweet dreamsu meummifyingbye
3715,0,networking technical support associate
3716,0,im gon na rip uterus
3717,0,cool like swimming pool jacuzzi house
3718,1,thanks ringtone order reference number x mobile charged tone arrive please call customer services colourredtextcolourtxtstar
3719,0,yeah gang ready
3720,0,blank blank wat blank lol
3721,0,im movie collect car oredi
3722,0,left already orchard
3723,1,hi nights ur lucky night uve invited xchat uks wildest chat txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yrs
3724,0,nothing splwat abt u whr ru
3725,0,chikku nt yet ya im free
3726,0,aldrine rakhesh ex rtm herepls callurgent
3727,0,search happiness main sources unhappiness accept life way comes u find happiness every moment u live
3729,0,guess could good excuse lol
3730,0,isnt frnd necesity life imagine urself witout frnd hwd u feel ur colleg watll u wth ur cell wat abt functions thnk abt events espell cared missed amp irritated u wrd dearloving frnds wthout u cant live jst takecare goodmorning
3732,0,old orchard near univ
3733,0,tacos rajas burrito right
3734,0,get ok
3735,0,hows street end library walk
3736,0,plz note anyone calling mobile co amp asks u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verified cnn ibn
3737,0,stopped get ice cream go back
3738,0,stitch trouser
3740,1,tfp
3741,0,hey im bored im thinking u wat r u
3742,0,nah wednesday bring mini cheetos bag
3743,0,nobody names penis girls name story doesnt add
3744,0,aight let know youre gon na around usf
3745,0,im lip synced shangela
3746,0,neva tell noe im home da aft wat
3747,0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
3748,1,dear voucher holder claim st class airport lounge passes using holiday voucher call booking quote st class x
3749,0,buzz hey love think hope day goes well sleep miss babe long moment together againloving smile
3750,0,haha sounds crazy dunno tahan anot
3751,0,u early
3752,0,ya one slow poo
3754,0,im gloucesterroad uup later
3757,0,lol ouch wish id stayed bit longer
3758,0,god asked forgiveness little child gave lovely reply
3759,0,well join ltgt bus
3760,0,ask keep one maybe thats didnt get messages sent glo
3762,0,ki send ltgt min
3763,0,would smoking help us work difficult time
3764,1,someone u know asked dating service contact cant guess call revealed pobox sxy p
3765,0,yesmum lookin strong
3766,0,sir goodmorning free call
3767,0,call
3769,0,love girls office may wonder smiling sore
3770,0,hi wlcome back wonder got eaten lion something nothing much
3771,0,uncle timi help clearing cars
3772,0,came hostel going sleep plz call class hrishi
3773,0,ok bag
3775,0,ok lor msg b u call
3776,1,mila age blonde new uk look sex uk guys u like fun text mtalk pptxt st free increments help
3777,0,fishrman woke early mrng dark waited amp found sack ful stones strtd throwin thm sea pass time atlast jus stone sun rose amp found tht r nt stones diamonds moraldont wake early mrng good night
3778,1,claim shopping spree call mobstorequizppm
3779,0,ur physics get
3780,0,dear friends sorry late information today birthday loving arpraveesh details log face book see number ltgt dont miss delicious treat
3781,0,r going send
3782,0,online transaction
3783,0,dear got train seat mine lower seat
3784,0,let know need anything else salad desert something many beers shall get
3786,0,whore unbelievable
3787,1,want funk ur fone weekly new tone reply tonesu text wwwringtonescouk original n best tones gbp network operator rates apply
3788,0,sure dont mean get
3789,0,love know feel make belly warm wish love shall meet dreams ahmad adoring kiss
3790,1,twinks bears scallies skins jocks calling dont miss weekends fun call pmin stop texts call nat rate
3791,0,love want flood pretty pussy cum
3792,0,hey angry reply dr
3793,0,short cute good person
3794,0,also remember beads dont come ever
3795,0,thread wishlist section forums ppl post nitro requests start last page collect bottom
3796,0,first time history need comfort luxury sold price india onionrs ltgt petrolrs ltgt beerrs ltgt shesil ltgt
3798,0,actually nvm got hella cash still ltgt ish
3799,1,tried contact reply offer video handset anytime networks mins unlimited text camcorder reply call
3800,0,ok least armands still around
3801,0,da happy sit together na
3802,0,yup song bro creative neva test quality said check review online
3803,0,dude fakemy frnds got money thts im reffering uif u member wit mail link u vl credited ltgt rs il getiing ltgt rsi draw acc wen ltgt rs
3804,0,dude makin weirdy brownies sister made awesome cookies took pics
3805,1,urgent trying contact last weekends draw shows prize guaranteed call claim code k valid hours
3806,0,pls dont restrict eating anythin likes next two days
3807,0,mm ask come enough
3808,0,funeral home audrey dad
3809,0,aight text address
3810,0,excellent wish together right
3811,0,yep fine ice age
3812,0,pls wont belive godnot jesus
3813,0,dunno wat get
3814,0,yet chikkuk wat abt tht guy stopped irritating msging u
3815,0,long take get
3816,0,number vivek
3817,1,xmas iscoming ur awarded either cd gift vouchers free entry r weekly draw txt music tnc
3818,0,sorry brah finished last exams
3819,0,got arrested possession shit lttimegt pm
3820,0,right though cant give space want need really starting become issue going suggest setting definite move outif im still greece maybe ready
3821,0,normal
3822,0,please protect ethreats sib never asks sensitive information like passwordsatmsms pin thru email never share password anybody
3823,0,miss much im desparate recorded message left day listen hear sound voice love
3824,0,hi im always online yahoo would like chat someday
3825,0,goodmorningmy grandfather expiredso leave today
3826,1,congratulations u claim vip row tickets c blu concert november blu gift guaranteed call claim tscs wwwsmsconet costmax
3827,0,yuou working getting pc moms find spot would work need
3828,0,sure ill see come bit
3829,0,agree stop thinkin ipad please ask macho question
3830,0,lets pool money together buy bunch lotto tickets win get ltgt u get ltgt deal
3833,0,watching tv lor nice one like lor
3834,0,im thinking chennai forgot come auction
3835,0,come n pick ar
3836,0,early bird purchases yet
3837,0,went pay rent go bank authorise payment
3838,0,erm ill pick pm thatll give enough time get park
3839,0,hey mate hows u honeydid u ave good holiday gimmi de gossx
3840,0,howz painit come todaydo said ystrdayice medicine
3841,0,chile please ltdecimalgt hour drive come time subletting febapril audition season
3842,0,yes ammaelife takes lot turns sit try hold steering
3843,0,yeah thats thought lem know anythings goin later
3844,0,mmmm cant wait lick
3845,0,pls go today ltgt dont want excuses
3847,0,plz tell ans bslvyl sent via fullonsmscom
3848,0,u town alone
3849,0,looking forward sex cuddling two sleeps
3850,0,rounderso required
3851,0,truekdo u knw dis ltgt
3852,0,dont worry day big lambu ji vl cometil enjoy batchlor party
3853,0,oh ya got hip hop open haha thinking go jazz zoom cine actually tonight im free leh theres kb lesson tonight
3854,1,free msg single find partner area real people waiting chat nowsend chat cncl send stopcs per msg
3855,0,im ok part tomorrow
3856,0,found diff farm shop buy cheese way back call
3857,0,r u still working
3858,1,win newest harry potter order phoenix book reply harry answer questions chance first among readers
3859,0,yep like pink furniture tho
3860,1,free msg ringtonefrom httptms widelivecomindex wmlidbaeceffffirsttruejul
3861,0,customer place wil cal u sir
3862,1,oh god ive found number im glad text back xafter msgs cst std ntwk chg
3863,0,pure hearted person wonderful smile makes even hisher enemies feel guilty enemy catch world smile goodmorning amp smiley sunday
3864,0,thats alrite girl u know gail neva wrongtake care sweet dont worryc u ltr hunlove yaxxx
3865,0,theoretically yeah could able come
3866,0,alright hooked guys
3867,0,know people still town
3868,0,let math good
3869,0,oh ok wait lect havent finish
3870,0,yeah usual guys town therere definitely people around know
3871,0,joining today formallypls keep prayingwill talk later
3872,0,happy sad one thing past good morning
3873,0,multimedia message email
3874,0,okie scared u say fat u dun wan already
3875,0,u get message
3876,0,sorry sir call tomorrow senthilhsbc
3877,0,need person give na
3878,0,left vague said would inform person accounting delayed rent discuss housing agency renting another place checking online places around usc ltgt
3879,0,hi juan im coming home fri hey course expect welcome party lots presents ill phone u get back loads love nicky x x x x x x x x x
3882,0,gumbys special ltgt cheese pizza know doin tonight
3883,1,link picture sent also use httpaltocoukwavewaveaspo
3884,0,like personal sized
3885,0,im great aunts anniversary party tarpon springs
3886,0,cab availablethey pick drop door steps
3887,0,oktake careumma
3888,0,unlimited texts limited minutes
3889,1,double mins txts orange tariffs latest motorola sonyericsson nokia bluetooth free call mobileupd calloptouthf
